日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,738,"88,370",120.0,121.0,118.5,120.5,1.5,632
114/08/07,"1,079","129,457",118.5,121.5,118.0,119.0,1.0,"1,129"
114/08/06,573,"68,123",119.5,120.5,118.0,118.0,-2.5,468
114/08/05,"1,151","137,956",119.5,120.5,118.5,120.5,2.5,868
114/08/04,836,"98,300",116.0,119.0,114.5,118.0,1.5,720
114/08/01,888,"102,398",112.0,117.0,112.0,116.5,0.5,635
114/08/01,888,"102,398",112.0,117.0,112.0,116.5,0.5,635
114/07/31,517,"59,918",117.0,117.5,115.0,116.0,-0.5,441
114/07/31,517,"59,918",117.0,117.5,115.0,116.0,-0.5,441
114/07/30,358,"41,688",117.0,117.5,115.5,116.5,-0.5,292
114/07/30,358,"41,688",117.0,117.5,115.5,116.5,-0.5,292
114/07/29,491,"57,075",118.0,118.0,114.5,117.0,0.0,442
114/07/29,491,"57,075",118.0,118.0,114.5,117.0,0.0,442
114/07/28,625,"73,214",117.0,118.0,116.0,117.0,0.0,409
114/07/28,625,"73,214",117.0,118.0,116.0,117.0,0.0,409
114/07/25,"1,220","144,176",118.0,119.5,117.0,117.0,0.0,972
114/07/25,"1,220","144,176",118.0,119.5,117.0,117.0,0.0,972
114/07/24,660,"76,250",115.5,117.0,114.0,117.0,2.0,583
114/07/24,660,"76,250",115.5,117.0,114.0,117.0,2.0,583
114/07/23,673,"76,875",115.0,115.5,113.5,115.0,1.0,595
114/07/23,673,"76,875",115.0,115.5,113.5,115.0,1.0,595
114/07/22,"1,457","166,987",115.0,116.5,113.0,114.0,-2.0,"1,120"
114/07/22,"1,457","166,987",115.0,116.5,113.0,114.0,-2.0,"1,120"
114/07/21,592,"68,386",115.5,116.5,115.0,116.0,0.0,488
114/07/21,592,"68,386",115.5,116.5,115.0,116.0,0.0,488
114/07/18,772,"89,153",116.5,116.5,114.5,116.0,0.0,691
114/07/18,772,"89,153",116.5,116.5,114.5,116.0,0.0,691
114/07/17,980,"113,278",115.0,117.0,113.5,116.0,1.5,745
114/07/17,980,"113,278",115.0,117.0,113.5,116.0,1.5,745
114/07/16,"1,977","226,863",111.5,117.0,111.5,114.5,3.5,"1,364"
114/07/16,"1,977","226,863",111.5,117.0,111.5,114.5,3.5,"1,364"
114/07/15,330,"36,232",108.0,111.0,108.0,111.0,3.5,331
114/07/15,330,"36,232",108.0,111.0,108.0,111.0,3.5,331
114/07/14,375,"40,437",109.0,109.0,107.0,107.5,-1.5,460
114/07/14,375,"40,437",109.0,109.0,107.0,107.5,-1.5,460
114/07/11,420,"45,968",109.0,110.5,109.0,109.0,0.0,446
114/07/11,420,"45,968",109.0,110.5,109.0,109.0,0.0,446
114/07/10,497,"54,271",109.5,110.0,108.5,109.0,-0.5,604
114/07/10,497,"54,271",109.5,110.0,108.5,109.0,-0.5,604
114/07/09,675,"74,449",110.5,112.5,109.0,109.5,-1.0,694
114/07/09,675,"74,449",110.5,112.5,109.0,109.5,-1.0,694
114/07/08,727,"79,824",111.5,112.0,109.0,110.5,-1.5,685
114/07/08,727,"79,824",111.5,112.0,109.0,110.5,-1.5,685
114/07/07,648,"73,177",115.0,115.0,112.0,112.0,-3.0,582
114/07/07,648,"73,177",115.0,115.0,112.0,112.0,-3.0,582
114/07/04,910,"104,362",116.0,116.0,113.0,115.0,0.5,762
114/07/04,910,"104,362",116.0,116.0,113.0,115.0,0.5,762
114/07/03,600,"68,624",114.0,115.5,113.0,114.5,1.5,521
114/07/03,600,"68,624",114.0,115.5,113.0,114.5,1.5,521
114/07/02,224,"25,281",112.5,113.5,112.0,113.0,1.0,223
114/07/02,224,"25,281",112.5,113.5,112.0,113.0,1.0,223
114/07/01,354,"39,951",113.0,114.0,112.0,112.0,-0.5,373
114/07/01,354,"39,951",113.0,114.0,112.0,112.0,-0.5,373
114/06/30,373,"41,839",112.5,113.0,111.0,112.5,0.0,393
114/06/30,373,"41,839",112.5,113.0,111.0,112.5,0.0,393
114/06/27,433,"49,174",113.5,115.0,112.5,112.5,-0.5,380
114/06/27,433,"49,174",113.5,115.0,112.5,112.5,-0.5,380
114/06/26,299,"33,991",114.5,115.5,113.0,113.0,-1.0,367
114/06/26,299,"33,991",114.5,115.5,113.0,113.0,-1.0,367
114/06/25,371,"42,414",115.5,115.5,113.5,114.0,-0.5,395
114/06/25,371,"42,414",115.5,115.5,113.5,114.0,-0.5,395
114/06/24,599,"68,800",115.5,116.0,114.0,114.5,1.5,534
114/06/24,599,"68,800",115.5,116.0,114.0,114.5,1.5,534
114/06/23,385,"43,039",110.0,113.0,110.0,113.0,0.5,402
114/06/23,385,"43,039",110.0,113.0,110.0,113.0,0.5,402
114/06/20,820,"91,868",113.0,114.0,110.0,112.5,-1.0,713
114/06/20,820,"91,868",113.0,114.0,110.0,112.5,-1.0,713
114/06/19,815,"92,947",116.0,117.0,113.0,113.5,-2.5,926
114/06/19,815,"92,947",116.0,117.0,113.0,113.5,-2.5,926
114/06/18,499,"58,050",116.5,117.5,115.5,116.0,-0.5,486
114/06/18,499,"58,050",116.5,117.5,115.5,116.0,-0.5,486
114/06/17,709,"83,202",119.0,119.5,116.0,116.5,-1.5,702
114/06/17,709,"83,202",119.0,119.5,116.0,116.5,-1.5,702
114/06/16,505,"59,822",118.5,120.0,118.0,118.0,-1.0,497
114/06/16,505,"59,822",118.5,120.0,118.0,118.0,-1.0,497
114/06/13,786,"93,286",120.5,121.0,117.5,119.0,-1.5,758
114/06/13,786,"93,286",120.5,121.0,117.5,119.0,-1.5,758
114/06/12,817,"98,414",122.0,122.0,118.5,120.5,-0.5,663
114/06/12,817,"98,414",122.0,122.0,118.5,120.5,-0.5,663
114/06/11,713,"85,518",119.0,121.0,119.0,121.0,2.5,656
114/06/11,713,"85,518",119.0,121.0,119.0,121.0,2.5,656
114/06/10,965,"114,496",120.0,120.5,117.5,118.5,-1.0,777
114/06/10,965,"114,496",120.0,120.5,117.5,118.5,-1.0,777
114/06/09,"1,623","193,094",119.5,120.5,116.5,119.5,-3.0,"1,863"
114/06/09,"1,623","193,094",119.5,120.5,116.5,119.5,-3.0,"1,863"
114/06/06,"1,847","229,794",123.5,128.0,121.5,122.5,-1.0,"1,545"
114/06/06,"1,847","229,794",123.5,128.0,121.5,122.5,-1.0,"1,545"
114/06/05,960,"118,930",124.5,125.5,123.0,123.5,-2.0,885
114/06/05,960,"118,930",124.5,125.5,123.0,123.5,-2.0,885
114/06/04,"2,670","334,391",125.0,126.5,124.0,125.5,1.0,"2,143"
114/06/04,"2,670","334,391",125.0,126.5,124.0,125.5,1.0,"2,143"
114/06/03,"3,777","463,138",118.0,125.0,118.0,124.5,7.0,"2,979"
114/06/03,"3,777","463,138",118.0,125.0,118.0,124.5,7.0,"2,979"
114/06/02,"1,252","146,415",119.5,119.5,115.5,117.5,-2.0,"1,093"
114/06/02,"1,252","146,415",119.5,119.5,115.5,117.5,-2.0,"1,093"
114/05/29,"1,389","164,999",119.0,119.5,117.5,119.5,1.0,"1,081"
114/05/29,"1,389","164,999",119.0,119.5,117.5,119.5,1.0,"1,081"
114/05/28,"3,218","381,249",120.0,122.0,116.0,118.5,0.5,"2,348"
114/05/28,"3,218","381,249",120.0,122.0,116.0,118.5,0.5,"2,348"
114/05/27,"2,289","268,918",117.5,118.5,115.5,118.0,0.5,"2,201"
114/05/27,"2,289","268,918",117.5,118.5,115.5,118.0,0.5,"2,201"
114/05/26,"4,128","484,564",117.0,119.5,115.0,117.5,2.5,"3,341"
114/05/26,"4,128","484,564",117.0,119.5,115.0,117.5,2.5,"3,341"
114/05/23,"11,354","1,351,868",120.5,122.0,115.0,115.0,-4.0,"7,627"
114/05/23,"11,354","1,351,868",120.5,122.0,115.0,115.0,-4.0,"7,627"
114/05/22,"6,659","783,791",111.0,119.0,111.0,119.0,10.5,"3,878"
114/05/22,"6,659","783,791",111.0,119.0,111.0,119.0,10.5,"3,878"
114/05/21,"1,325","141,059",103.0,109.5,102.5,108.5,6.5,"1,126"
114/05/21,"1,325","141,059",103.0,109.5,102.5,108.5,6.5,"1,126"
114/05/20,711,"73,351",104.0,105.0,101.5,102.0,-1.5,740
114/05/20,711,"73,351",104.0,105.0,101.5,102.0,-1.5,740
114/05/19,"1,140","119,465",108.0,108.0,103.0,103.5,-5.0,"1,206"
114/05/19,"1,140","119,465",108.0,108.0,103.0,103.5,-5.0,"1,206"
114/05/16,"1,087","119,364",112.5,113.0,108.5,108.5,-4.0,"1,104"
114/05/16,"1,087","119,364",112.5,113.0,108.5,108.5,-4.0,"1,104"
114/05/15,"1,272","142,270",113.0,114.0,110.0,112.5,-2.0,"1,198"
114/05/15,"1,272","142,270",113.0,114.0,110.0,112.5,-2.0,"1,198"
114/05/14,"2,471","277,671",111.5,114.5,110.0,114.5,4.0,"1,730"
114/05/14,"2,471","277,671",111.5,114.5,110.0,114.5,4.0,"1,730"
114/05/13,"2,645","289,575",108.0,111.0,107.0,110.5,5.5,"2,086"
114/05/13,"2,645","289,575",108.0,111.0,107.0,110.5,5.5,"2,086"
114/05/12,"2,026","209,410",100.0,105.5,99.6,105.0,2.5,"1,332"
114/05/12,"2,026","209,410",100.0,105.5,99.6,105.0,2.5,"1,332"
114/05/09,"1,211","124,599",104.5,105.0,101.5,102.5,0.0,"1,070"
114/05/09,"1,211","124,599",104.5,105.0,101.5,102.5,0.0,"1,070"
114/05/08,"1,107","113,043",102.5,103.0,101.5,102.5,2.6,832
114/05/08,"1,107","113,043",102.5,103.0,101.5,102.5,2.6,832
114/05/07,"2,301","231,755",104.5,104.5,99.9,99.9,-4.1,"1,913"
114/05/07,"2,301","231,755",104.5,104.5,99.9,99.9,-4.1,"1,913"
114/05/06,"1,277","132,201",103.5,106.5,101.5,104.0,-0.5,"1,110"
114/05/06,"1,277","132,201",103.5,106.5,101.5,104.0,-0.5,"1,110"
