日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,22,456,20.4,20.55,20.4,20.5,0.1,20
114/08/07,94,"1,898",19.95,20.5,19.95,20.4,0.45,39
114/08/06,18,359,19.95,19.95,19.95,19.95,0.0,13
114/08/05,13,268,19.95,20.05,19.95,19.95,0.15,11
114/08/04,20,401,19.7,20.0,19.65,19.8,-0.2,19
114/08/01,103,"2,052",20.1,20.1,19.7,20.0,-0.1,43
114/08/01,103,"2,052",20.1,20.1,19.7,20.0,-0.1,43
114/07/31,42,843,20.1,20.1,20.0,20.1,0.0,19
114/07/31,42,843,20.1,20.1,20.0,20.1,0.0,19
114/07/30,32,636,20.15,20.2,20.0,20.1,-0.05,21
114/07/30,32,636,20.15,20.2,20.0,20.1,-0.05,21
114/07/29,7,149,20.15,20.2,20.15,20.15,-0.2,11
114/07/29,7,149,20.15,20.2,20.15,20.15,-0.2,11
114/07/28,81,"1,649",20.15,20.6,20.1,20.35,0.25,37
114/07/28,81,"1,649",20.15,20.6,20.1,20.35,0.25,37
114/07/25,59,"1,172",20.25,20.25,19.7,20.1,0.0,36
114/07/25,59,"1,172",20.25,20.25,19.7,20.1,0.0,36
114/07/24,36,719,20.4,20.4,20.1,20.1,-0.1,26
114/07/24,36,719,20.4,20.4,20.1,20.1,-0.1,26
114/07/23,103,"2,089",20.3,20.5,20.1,20.2,-0.2,44
114/07/23,103,"2,089",20.3,20.5,20.1,20.2,-0.2,44
114/07/22,47,967,20.5,20.6,20.4,20.4,-0.15,24
114/07/22,47,967,20.5,20.6,20.4,20.4,-0.15,24
114/07/21,80,"1,643",20.7,20.8,20.35,20.55,-0.1,32
114/07/21,80,"1,643",20.7,20.8,20.35,20.55,-0.1,32
114/07/18,96,"1,970",20.6,20.7,20.5,20.65,0.15,31
114/07/18,96,"1,970",20.6,20.7,20.5,20.65,0.15,31
114/07/17,93,"1,925",20.65,20.7,20.5,20.5,-0.15,73
114/07/17,93,"1,925",20.65,20.7,20.5,20.5,-0.15,73
114/07/16,79,"1,627",20.55,20.8,20.55,20.65,0.1,29
114/07/16,79,"1,627",20.55,20.8,20.55,20.65,0.1,29
114/07/15,112,"2,303",20.5,20.6,20.5,20.55,0.05,14
114/07/15,112,"2,303",20.5,20.6,20.5,20.55,0.05,14
114/07/14,49,994,20.5,20.5,20.35,20.5,0.0,14
114/07/14,49,994,20.5,20.5,20.35,20.5,0.0,14
114/07/11,124,"2,556",20.8,20.8,20.25,20.5,-0.2,50
114/07/11,124,"2,556",20.8,20.8,20.25,20.5,-0.2,50
114/07/10,57,"1,176",20.6,20.9,20.6,20.7,0.0,9
114/07/10,57,"1,176",20.6,20.9,20.6,20.7,0.0,9
114/07/09,24,499,20.7,20.8,20.7,20.7,0.0,6
114/07/09,24,499,20.7,20.8,20.7,20.7,0.0,6
114/07/08,28,583,20.75,20.8,20.7,20.7,0.05,11
114/07/08,28,583,20.75,20.8,20.7,20.7,0.05,11
114/07/07,166,"3,477",20.8,21.3,20.3,20.65,-0.15,54
114/07/07,166,"3,477",20.8,21.3,20.3,20.65,-0.15,54
114/07/04,39,812,20.8,20.9,20.3,20.8,-0.05,13
114/07/04,39,812,20.8,20.9,20.3,20.8,-0.05,13
114/07/03,11,233,20.8,20.85,20.8,20.85,0.3,16
114/07/03,11,233,20.8,20.85,20.8,20.85,0.3,16
114/07/02,5,110,20.7,20.7,20.5,20.55,-0.15,8
114/07/02,5,110,20.7,20.7,20.5,20.55,-0.15,8
114/07/01,39,819,21.0,21.0,20.55,20.7,0.15,17
114/07/01,39,819,21.0,21.0,20.55,20.7,0.15,17
114/06/30,18,379,20.7,20.7,20.5,20.55,0.0,51
114/06/30,18,379,20.7,20.7,20.5,20.55,0.0,51
114/06/27,8,170,20.75,20.75,20.5,20.55,-0.2,36
114/06/27,8,170,20.75,20.75,20.5,20.55,-0.2,36
114/06/26,40,835,20.75,20.95,20.75,20.75,0.05,27
114/06/26,40,835,20.75,20.95,20.75,20.75,0.05,27
114/06/25,7,135,20.65,20.75,20.65,20.7,0.0,24
114/06/25,7,135,20.65,20.75,20.65,20.7,0.0,24
114/06/24,53,"1,087",20.7,20.95,20.6,20.7,0.05,62
114/06/24,53,"1,087",20.7,20.95,20.6,20.7,0.05,62
114/06/23,144,"2,925",20.75,20.8,20.2,20.65,-0.1,75
114/06/23,144,"2,925",20.75,20.8,20.2,20.65,-0.1,75
114/06/20,45,921,20.6,20.8,20.5,20.75,0.15,26
114/06/20,45,921,20.6,20.8,20.5,20.75,0.15,26
114/06/19,27,557,20.6,20.65,20.6,20.6,0.0,16
114/06/19,27,557,20.6,20.65,20.6,20.6,0.0,16
114/06/18,73,"1,503",20.7,21.0,20.5,20.6,-0.1,89
114/06/18,73,"1,503",20.7,21.0,20.5,20.6,-0.1,89
114/06/17,51,"1,067",20.85,20.9,20.7,20.7,-0.1,41
114/06/17,51,"1,067",20.85,20.9,20.7,20.7,-0.1,41
114/06/16,23,488,21.0,21.0,20.8,20.8,0.0,11
114/06/16,23,488,21.0,21.0,20.8,20.8,0.0,11
114/06/13,1,21,20.8,20.8,20.8,20.8,0.05,1
114/06/13,1,21,20.8,20.8,20.8,20.8,0.05,1
114/06/12,22,463,20.75,20.8,20.75,20.75,-0.15,19
114/06/12,22,463,20.75,20.8,20.75,20.75,-0.15,19
114/06/11,64,"1,337",20.85,21.0,20.85,20.9,0.05,27
114/06/11,64,"1,337",20.85,21.0,20.85,20.9,0.05,27
114/06/10,46,961,20.85,20.9,20.8,20.85,0.0,18
114/06/10,46,961,20.85,20.9,20.8,20.85,0.0,18
114/06/09,43,898,20.85,20.9,20.85,20.85,0.0,13
114/06/09,43,898,20.85,20.9,20.85,20.85,0.0,13
114/06/06,13,267,20.95,20.95,20.85,20.85,-0.15,42
114/06/06,13,267,20.95,20.95,20.85,20.85,-0.15,42
114/06/05,35,740,21.2,21.25,21.0,21.0,-0.1,18
114/06/05,35,740,21.2,21.25,21.0,21.0,-0.1,18
114/06/04,73,"1,550",21.15,21.5,20.95,21.1,0.2,50
114/06/04,73,"1,550",21.15,21.5,20.95,21.1,0.2,50
114/06/03,55,"1,156",21.2,21.2,20.85,20.9,0.0,19
114/06/03,55,"1,156",21.2,21.2,20.85,20.9,0.0,19
114/06/02,6,136,20.9,20.9,20.85,20.9,-0.2,6
114/06/02,6,136,20.9,20.9,20.85,20.9,-0.2,6
114/05/29,9,192,21.2,21.2,21.05,21.1,0.05,11
114/05/29,9,192,21.2,21.2,21.05,21.1,0.05,11
114/05/28,20,421,21.05,21.05,21.0,21.05,0.1,21
114/05/28,20,421,21.05,21.05,21.0,21.05,0.1,21
114/05/27,25,528,20.95,21.0,20.95,20.95,-0.05,16
114/05/27,25,528,20.95,21.0,20.95,20.95,-0.05,16
114/05/26,74,"1,550",20.95,21.0,20.85,21.0,0.05,25
114/05/26,74,"1,550",20.95,21.0,20.85,21.0,0.05,25
