日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,284,"2,520",8.84,8.88,8.84,8.88,0.04,56
114/08/07,703,"6,224",8.9,8.91,8.84,8.84,-0.07,120
114/08/06,576,"5,136",8.9,8.91,8.88,8.91,0.02,66
114/08/05,215,"1,913",8.86,8.91,8.86,8.89,0.07,57
114/08/04,988,"8,711",8.82,8.83,8.8,8.82,-0.01,62
114/08/01,356,"3,146",8.85,8.85,8.83,8.83,0.0,39
114/08/01,356,"3,146",8.85,8.85,8.83,8.83,0.0,39
114/07/31,295,"2,602",8.8,8.84,8.78,8.83,0.04,60
114/07/31,295,"2,602",8.8,8.84,8.78,8.83,0.04,60
114/07/30,875,"7,684",8.74,8.79,8.74,8.79,0.1,93
114/07/30,875,"7,684",8.74,8.79,8.74,8.79,0.1,93
114/07/29,"1,505","13,052",8.65,8.7,8.65,8.69,0.05,111
114/07/29,"1,505","13,052",8.65,8.7,8.65,8.69,0.05,111
114/07/28,"1,670","14,422",8.61,8.64,8.61,8.64,0.03,102
114/07/28,"1,670","14,422",8.61,8.64,8.61,8.64,0.03,102
114/07/25,924,"7,945",8.54,8.61,8.54,8.61,0.07,54
114/07/25,924,"7,945",8.54,8.61,8.54,8.61,0.07,54
114/07/24,"2,298","19,613",8.57,8.57,8.52,8.54,-0.02,89
114/07/24,"2,298","19,613",8.57,8.57,8.52,8.54,-0.02,89
114/07/23,"1,608","13,822",8.61,8.61,8.58,8.59,-0.01,91
114/07/23,"1,608","13,822",8.61,8.61,8.58,8.59,-0.01,91
114/07/22,304,"2,612",8.56,8.61,8.56,8.6,0.04,65
114/07/22,304,"2,612",8.56,8.61,8.56,8.6,0.04,65
114/07/21,895,"7,659",8.53,8.56,8.53,8.56,0.01,67
114/07/21,895,"7,659",8.53,8.56,8.53,8.56,0.01,67
114/07/18,234,"1,997",8.52,8.55,8.51,8.55,0.05,47
114/07/18,234,"1,997",8.52,8.55,8.51,8.55,0.05,47
114/07/17,410,"3,482",8.48,8.5,8.47,8.5,0.02,50
114/07/17,410,"3,482",8.48,8.5,8.47,8.5,0.02,50
114/07/16,141,"1,191",8.49,8.49,8.47,8.48,-0.02,83
114/07/16,141,"1,191",8.49,8.49,8.47,8.48,-0.02,83
114/07/15,108,920,8.49,8.5,8.49,8.5,0.03,27
114/07/15,108,920,8.49,8.5,8.49,8.5,0.03,27
114/07/14,378,"3,199",8.49,8.5,8.46,8.47,-0.08,78
114/07/14,378,"3,199",8.49,8.5,8.46,8.47,-0.08,78
114/07/11,316,"2,698",8.55,8.57,8.53,8.55,0.0,43
114/07/11,316,"2,698",8.55,8.57,8.53,8.55,0.0,43
114/07/10,209,"1,784",8.52,8.55,8.52,8.55,0.08,57
114/07/10,209,"1,784",8.52,8.55,8.52,8.55,0.08,57
114/07/09,133,"1,126",8.47,8.47,8.46,8.47,0.0,53
114/07/09,133,"1,126",8.47,8.47,8.46,8.47,0.0,53
114/07/08,187,"1,581",8.5,8.5,8.47,8.47,-0.06,80
114/07/08,187,"1,581",8.5,8.5,8.47,8.47,-0.06,80
114/07/07,148,"1,265",8.5,8.53,8.5,8.53,0.04,57
114/07/07,148,"1,265",8.5,8.53,8.5,8.53,0.04,57
114/07/04,737,"6,250",8.52,8.52,8.46,8.49,-0.04,51
114/07/04,737,"6,250",8.52,8.52,8.46,8.49,-0.04,51
114/07/03,240,"2,049",8.54,8.55,8.52,8.53,-0.05,69
114/07/03,240,"2,049",8.54,8.55,8.52,8.53,-0.05,69
114/07/02,649,"5,575",8.6,8.6,8.58,8.58,-0.02,51
114/07/02,649,"5,575",8.6,8.6,8.58,8.58,-0.02,51
114/07/01,976,"8,466",8.75,8.76,8.57,8.6,0.11,74
114/07/01,976,"8,466",8.75,8.76,8.57,8.6,0.11,74
114/06/30,"1,284","10,876",8.45,8.5,8.45,8.49,0.04,76
114/06/30,"1,284","10,876",8.45,8.5,8.45,8.49,0.04,76
114/06/27,"2,796","23,634",8.5,8.5,8.43,8.45,-0.05,139
114/06/27,"2,796","23,634",8.5,8.5,8.43,8.45,-0.05,139
114/06/26,"1,593","13,541",8.55,8.55,8.49,8.5,-0.07,112
114/06/26,"1,593","13,541",8.55,8.55,8.49,8.5,-0.07,112
114/06/25,325,"2,783",8.61,8.61,8.55,8.57,0.04,46
114/06/25,325,"2,783",8.61,8.61,8.55,8.57,0.04,46
114/06/24,555,"4,739",8.54,8.54,8.52,8.53,-0.01,54
114/06/24,555,"4,739",8.54,8.54,8.52,8.53,-0.01,54
114/06/23,673,"5,761",8.52,8.58,8.52,8.58,0.06,82
114/06/23,673,"5,761",8.52,8.58,8.52,8.58,0.06,82
114/06/20,747,"6,376",8.55,8.55,8.52,8.52,-0.04,59
114/06/20,747,"6,376",8.55,8.55,8.52,8.52,-0.04,59
114/06/19,780,"6,669",8.59,8.59,8.54,8.56,0.02,55
114/06/19,780,"6,669",8.59,8.59,8.54,8.56,0.02,55
114/06/18,922,"7,883",8.55,8.55,8.53,8.54,0.04,35
114/06/18,922,"7,883",8.55,8.55,8.53,8.54,0.04,35
114/06/17,708,"6,017",8.53,8.53,8.49,8.5,-0.03,64
114/06/17,708,"6,017",8.53,8.53,8.49,8.5,-0.03,64
114/06/16,"1,393","11,888",8.57,8.57,8.51,8.53,-0.12,145
114/06/16,"1,393","11,888",8.57,8.57,8.51,8.53,-0.12,145
114/06/13,"1,218","10,508",8.62,8.65,8.6,8.65,0.06,120
114/06/13,"1,218","10,508",8.62,8.65,8.6,8.65,0.06,120
114/06/12,833,"7,166",8.62,8.64,8.57,8.59,-0.02,54
114/06/12,833,"7,166",8.62,8.64,8.57,8.59,-0.02,54
114/06/11,"1,137","9,810",8.63,8.63,8.61,8.61,-0.02,59
114/06/11,"1,137","9,810",8.63,8.63,8.61,8.61,-0.02,59
114/06/10,"1,407","12,128",8.61,8.63,8.61,8.63,0.04,65
114/06/10,"1,407","12,128",8.61,8.63,8.61,8.63,0.04,65
114/06/09,868,"7,459",8.63,8.63,8.59,8.59,-0.04,68
114/06/09,868,"7,459",8.63,8.63,8.59,8.59,-0.04,68
114/06/06,278,"2,400",8.63,8.65,8.62,8.63,-0.02,65
114/06/06,278,"2,400",8.63,8.65,8.62,8.63,-0.02,65
114/06/05,969,"8,372",8.64,8.65,8.62,8.65,0.07,100
114/06/05,969,"8,372",8.64,8.65,8.62,8.65,0.07,100
114/06/04,331,"2,837",8.61,8.62,8.57,8.58,0.01,35
114/06/04,331,"2,837",8.61,8.62,8.57,8.58,0.01,35
114/06/03,"1,744","14,944",8.56,8.58,8.55,8.57,0.0,62
114/06/03,"1,744","14,944",8.56,8.58,8.55,8.57,0.0,62
114/06/02,490,"4,199",8.52,8.58,8.52,8.57,0.04,49
114/06/02,490,"4,199",8.52,8.58,8.52,8.57,0.04,49
